572.4213150514179, 3.395284895845818
634.292374811228, 3.3029241676055325
558.9040439149506, 2.8012033463576005
577.2053359541674, 3.0058941798307646
667.1824436081213, 3.438157705491766
579.6881367308291, 3.060009708272407
550.9246829829565, 2.983764712227629
660.4405877699738, 3.4121017810484933
651.5605148980031, 3.3762620754129014
603.1899465445741, 3.116719502840569
652.7740489488697, 3.1019521418126903
573.3274204760648, 2.7284668120909945
541.9691013255987, 2.7409931802382723
570.4215307908047, 2.864876129635401
592.7775247501019, 2.9314775750892923
